employee_id,department_key,salary_key,tenure_bucket_key,performance_cluster_key,exit_archetype_key,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,workload_intensity_idx,is_overworked,is_underutilized,hours_per_project,eval_satisfaction_gap,is_unhappy_star,is_comfortable_underperformer,is_critical_tenure_window,stagnation_flag,risk_score_raw,low_exit_barrier_flag,satisfaction_x_evaluation,is_project_extreme,is_hours_ceiling,churn_probability,risk_band,is_flight_risk,is_high_performer,risk_quadrant,behavior_cluster,shap_main_driver_feature,shap_main_driver_value,shap_driver_direction,simulated_monthly_salary_eur,simulated_annual_salary_eur,simulated_replacement_cost_pct,simulated_replacement_cost_eur,simulated_retention_action_cost_eur
2777,3,1,2,3,2,0.52,0.72,3,253,3,0,0,0,0.6223502304147466,0,0,84.33333333333333,0.1999999999999999,0,0,0,0,0.378705069124424,0,0.3744,0,0,0.0278212446719408,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.9011594653129578,Reduces exit risk,3024.22,36290.67,0.75,27218.0,4354.88
2778,3,1,2,3,3,0.89,0.95,4,141,3,0,0,0,0.5131336405529954,0,0,35.25,0.0599999999999999,0,0,0,0,0.1979400921658985,0,0.8454999999999999,0,0,0.0044846255332231,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-2.401629686355591,Reduces exit risk,2845.17,34141.98,0.75,25606.48,4097.04
2779,3,1,2,3,3,0.55,0.9,4,199,3,0,0,0,0.6066820276497695,0,0,49.75,0.35,0,0,0,0,0.3620046082949308,0,0.495,0,0,0.0202012825757265,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.940124213695526,Reduces exit risk,3008.35,36100.15,0.75,27075.11,4332.02
2780,4,1,1,3,3,0.51,0.81,3,143,2,0,0,0,0.4449308755760368,0,0,47.66666666666666,0.3,0,0,0,0,0.329479262672811,0,0.4131,0,0,0.0322138518095016,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,is_project_extreme,-0.8372637629508972,Reduces exit risk,2426.42,29117.08,0.75,21837.81,3494.05
2781,4,1,2,3,2,0.35,0.52,5,244,3,0,0,0,0.7506912442396314,0,0,48.8,0.17,0,0,0,0,0.4852073732718894,0,0.182,0,0,0.2690744698047638,Moderate (25-50%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,is_project_extreme,-1.2559915781021118,Reduces exit risk,2865.2,34382.42,0.55,18910.33,4125.89
2782,4,1,1,3,2,0.54,0.71,5,173,2,0,0,0,0.6361751152073734,0,0,34.6,0.1699999999999999,0,0,0,0,0.374852534562212,0,0.3834,0,0,0.0227373093366622,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.7004424333572388,Reduces exit risk,2480.64,29767.65,0.75,22325.74,3572.12
2783,4,1,2,3,3,0.72,0.84,4,186,3,0,0,0,0.5857142857142856,0,0,46.5,0.12,0,0,0,0,0.2877142857142857,0,0.6048,0,0,0.0248271431773901,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.3052507638931274,Reduces exit risk,2706.98,32483.8,0.75,24362.85,3898.06
2784,10,1,2,3,3,0.61,0.93,2,247,3,0,0,0,0.5412442396313364,0,0,123.5,0.32,0,0,0,0,0.3183732718894009,0,0.5673,1,0,0.3393364250659942,Moderate (25-50%),0,1,Q3 - Stable / High Performer,Standard / Balanced,is_project_extreme,1.1829814910888672,Increases exit risk,3685.71,44228.51,0.75,33171.38,5307.42
2785,10,1,3,5,1,0.17,0.93,3,218,4,0,0,0,0.5658986175115207,0,0,72.66666666666667,0.76,1,0,1,1,0.8017695852534563,1,0.1581,0,0,0.2163446992635727,Low (0-25%),0,1,Q3 - Stable / High Performer,Unhappy Star,is_project_extreme,-1.1386823654174805,Reduces exit risk,3604.65,43255.75,0.75,32441.81,5190.69
2786,10,1,1,3,3,0.71,0.88,3,140,2,0,0,0,0.4400921658986175,0,0,46.66666666666666,0.17,0,0,0,0,0.2480276497695852,0,0.6248,0,0,0.0044336197897791,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-2.068941593170166,Reduces exit risk,3424.29,41091.44,0.75,30818.58,4930.97
2787,10,1,1,3,2,0.88,0.52,4,166,2,0,0,0,0.5534562211981566,0,0,41.5,-0.36,0,0,0,0,0.2140368663594469,0,0.4576,0,0,0.0005029097083024,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-2.210378170013428,Reduces exit risk,3407.19,40886.32,0.55,22487.48,4906.36
2788,10,1,1,3,3,0.48,1.0,3,216,2,0,0,0,0.5626728110599079,0,0,72.0,0.52,0,0,0,0,0.3768018433179724,0,0.48,0,0,0.1354829221963882,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,last_evaluation,1.0236997604370115,Increases exit risk,3393.46,40721.47,0.75,30541.1,4886.58
2789,10,1,2,5,1,0.16,0.97,6,235,3,0,0,0,0.8076036866359446,0,0,39.16666666666666,0.8099999999999999,1,0,0,0,0.5782811059907834,1,0.1552,1,0,0.1521617025136947,Low (0-25%),0,1,Q3 - Stable / High Performer,Unhappy Star,is_project_extreme,1.4138697385787964,Increases exit risk,3344.28,40131.37,0.75,30098.53,4815.76
2790,10,1,2,3,3,0.62,0.72,3,188,3,0,0,0,0.5175115207373272,0,0,62.66666666666666,0.0999999999999999,0,0,0,0,0.3072534562211981,0,0.4463999999999999,0,0,0.0077634481713175,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.1447874307632446,Reduces exit risk,3370.72,40448.66,0.75,30336.5,4853.84
2791,10,2,1,3,2,0.59,0.47,3,143,2,0,0,0,0.4449308755760368,0,0,47.66666666666666,-0.12,0,0,0,0,0.2974792626728111,0,0.2773,0,0,0.0076188626699149,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.2709071636199951,Reduces exit risk,5451.86,65422.34,0.95,62151.22,7850.68
2792,10,2,3,5,1,0.14,0.9,4,198,4,0,0,0,0.6050691244239631,0,0,49.5,0.76,1,0,1,1,0.825520737327189,0,0.126,0,0,0.1426990628242492,Low (0-25%),0,1,Q3 - Stable / High Performer,Unhappy Star,is_project_extreme,-1.1161816120147705,Reduces exit risk,5147.59,61771.1,1.15,71036.76,7412.53
2793,10,2,2,3,3,0.96,0.92,4,148,3,0,0,0,0.5244239631336405,0,0,37.0,-0.0399999999999999,0,0,0,0,0.1733271889400921,0,0.8832,0,0,0.0005279726465232,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-3.189572095870972,Reduces exit risk,4854.15,58249.76,1.15,66987.22,6989.97
2794,10,2,3,1,2,0.96,0.42,6,101,4,0,0,0,0.5914746543778802,0,0,16.833333333333332,-0.54,0,1,1,1,0.493442396313364,0,0.4031999999999999,1,0,0.0005174310063011,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Comfortable / Low Performer,satisfaction_level,-2.130378484725952,Reduces exit risk,5020.83,60249.92,0.95,57237.42,7229.99
2795,9,2,3,5,1,0.13,0.89,4,249,6,1,0,0,0.6873271889400921,0,0,62.25,0.76,1,0,1,1,0.8541981566820277,0,0.1157,0,0,0.0142712779343128,Low (0-25%),0,1,Q3 - Stable / High Performer,Unhappy Star,satisfaction_x_evaluation,-1.4519808292388916,Reduces exit risk,3543.46,42521.5,1.15,48899.72,5102.58
2796,9,2,2,3,2,0.64,0.61,5,249,3,1,0,0,0.7587557603686637,0,0,49.8,-0.03,0,0,0,0,0.371626728110599,0,0.3904,0,0,0.0054591372609138,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.0862553119659424,Reduces exit risk,3290.18,39482.11,0.95,37508.0,4737.85
2797,9,2,1,3,2,0.64,0.67,5,198,2,1,0,0,0.6764976958525346,0,0,39.6,0.03,0,0,0,0,0.3469493087557603,0,0.4288,0,0,0.0036318483762443,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.0815644264221191,Reduces exit risk,3212.49,38549.88,0.95,36622.39,4625.99
2798,9,2,2,3,2,0.57,0.72,3,202,3,1,0,0,0.5400921658986175,0,0,67.33333333333333,0.15,0,0,0,0,0.3340276497695853,0,0.4103999999999999,0,0,0.0065346476621925,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.9999361634254456,Reduces exit risk,3113.14,37357.72,1.15,42961.38,4482.93
2799,9,2,2,3,3,0.49,1.0,3,176,3,0,0,0,0.4981566820276497,0,0,58.66666666666666,0.51,0,0,0,0,0.3534470046082949,0,0.49,0,0,0.0258335638791322,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-1.0374979972839355,Reduces exit risk,3270.78,39249.34,1.15,45136.74,4709.92
2800,9,2,1,3,3,0.89,0.79,4,133,2,0,0,0,0.5002304147465437,0,0,33.25,-0.0999999999999999,0,0,0,0,0.1940691244239631,0,0.7031000000000001,0,0,0.0029004053212702,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-2.254280805587769,Reduces exit risk,2987.99,35855.86,1.15,41234.24,4302.7
2801,9,2,1,3,3,0.94,0.75,5,238,2,0,0,0,0.7410138248847926,0,0,47.6,-0.1899999999999999,0,0,0,0,0.2463041474654378,0,0.705,0,0,0.001779694808647,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-2.8410823345184326,Reduces exit risk,3059.59,36715.05,1.15,42222.31,4405.81
2802,9,2,3,3,2,0.51,0.58,2,181,4,0,0,0,0.4347926267281106,0,0,90.5,0.0699999999999999,0,0,1,1,0.6264377880184332,0,0.2958,1,0,0.1090571656823158,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.047778844833374,Reduces exit risk,3403.13,40837.6,0.95,38795.72,4900.51
2803,9,3,2,3,3,0.8,0.85,5,242,3,0,0,0,0.7474654377880184,0,0,48.4,0.0499999999999999,0,0,0,0,0.3042396313364055,0,0.68,0,0,0.0046971105039119,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.5051451921463013,Reduces exit risk,5324.59,63895.06,1.8,115011.11,7667.41
2804,9,1,1,3,2,0.74,0.51,4,185,2,1,0,0,0.5841013824884793,0,0,46.25,-0.2299999999999999,0,0,0,0,0.2792304147465438,0,0.3774,0,0,0.0014473088085651,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.1639137268066406,Reduces exit risk,2391.67,28700.0,0.55,15785.0,3444.0
2805,9,2,2,3,3,0.66,0.85,4,237,3,1,0,0,0.6679723502304147,0,0,59.25,0.1899999999999999,0,0,0,0,0.3363917050691244,0,0.561,0,0,0.0038919323123991,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,Work_accident,-1.245972990989685,Reduces exit risk,2999.69,35996.27,1.15,41395.71,4319.55
2806,10,2,2,3,3,0.66,0.99,5,244,3,0,0,0,0.7506912442396314,0,0,48.8,0.3299999999999999,0,0,0,0,0.3612073732718894,0,0.6534,0,0,0.0181410498917102,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-1.0493485927581787,Reduces exit risk,5127.56,61530.71,1.15,70760.32,7383.69
2807,10,2,3,3,2,0.59,0.62,3,178,4,0,0,0,0.5013824884792627,0,0,59.333333333333336,0.03,0,0,1,1,0.6144147465437789,0,0.3657999999999999,0,0,0.3129575252532959,Moderate (25-50%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.9644864201545716,Reduces exit risk,5717.95,68615.44,0.95,65184.67,8233.85
2808,10,2,2,3,3,0.91,0.57,3,164,3,0,0,0,0.4788018433179724,0,0,54.66666666666666,-0.3400000000000001,0,0,0,0,0.1796405529953917,0,0.5186999999999999,0,0,0.0099585046991705,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,eval_satisfaction_gap,-1.1891659498214722,Reduces exit risk,4508.82,54105.86,0.95,51400.57,6492.7
2809,5,1,3,3,3,0.83,0.98,5,189,4,1,0,0,0.6619815668202764,0,0,37.8,0.15,0,0,1,1,0.566594470046083,0,0.8133999999999999,0,0,0.0624390617012977,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,time_spend_company,-1.36257803440094,Reduces exit risk,5867.31,70407.69,0.75,52805.77,8448.92
2810,1,1,1,3,3,0.5,0.91,3,212,2,0,0,0,0.556221198156682,0,0,70.66666666666667,0.41,0,0,0,0,0.3668663594470046,0,0.455,0,0,0.0182289946824312,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,is_project_extreme,-0.8279092907905579,Reduces exit risk,3877.9,46534.77,0.75,34901.08,5584.17
2811,1,1,2,3,3,0.69,0.97,4,233,3,0,0,0,0.661520737327189,0,0,58.25,0.28,0,0,0,0,0.3224562211981567,0,0.6692999999999999,0,0,0.0152270561084151,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.1238927841186523,Reduces exit risk,4136.65,49639.81,0.75,37229.86,5956.78
2812,1,1,2,3,3,0.87,0.91,5,268,3,0,0,0,0.7894009216589861,0,0,53.6,0.04,0,0,0,0,0.2888202764976958,0,0.7917000000000001,0,0,0.1691553890705108,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,workload_intensity_idx,0.8710457682609558,Increases exit risk,4206.29,50475.49,0.75,37856.62,6057.06
2813,1,1,1,3,2,0.37,0.43,2,155,2,0,0,0,0.3928571428571428,0,0,77.5,0.06,0,0,0,0,0.3698571428571429,0,0.1591,1,0,0.1342367529869079,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,last_evaluation,-2.6468310356140137,Reduces exit risk,4120.23,49442.8,0.55,27193.54,5933.14
2814,1,1,2,3,3,0.9,0.98,4,257,3,0,0,0,0.7002304147465437,0,0,64.25,0.0799999999999999,0,0,0,0,0.2500691244239631,0,0.882,0,0,0.0066845314577221,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-2.1102960109710693,Reduces exit risk,4162.59,49951.08,0.75,37463.31,5994.13
2815,7,1,3,3,2,0.68,0.41,4,254,5,0,0,0,0.6953917050691244,0,0,63.5,-0.2700000000000001,0,0,1,1,0.6366175115207373,1,0.2788,0,0,0.0109375035390257,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,last_evaluation,-2.30155348777771,Reduces exit risk,3954.78,47457.31,0.55,26101.52,5694.88
2816,7,1,2,3,3,0.93,0.63,4,143,3,1,0,0,0.5163594470046082,0,0,35.75,-0.3,0,0,0,0,0.1829078341013824,0,0.5859000000000001,0,0,0.0001039738126564,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-2.72469162940979,Reduces exit risk,3699.75,44396.95,0.55,24418.32,5327.63
2817,7,1,1,1,2,0.95,0.45,3,225,2,0,0,0,0.5771889400921659,0,0,75.0,-0.4999999999999999,0,1,0,0,0.1931566820276498,0,0.4275,0,0,0.0005417348002083,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Comfortable / Low Performer,satisfaction_level,-2.5628650188446045,Reduces exit risk,3427.54,41130.48,0.55,22621.76,4935.66
2818,7,1,1,3,3,0.99,1.0,4,223,2,1,0,0,0.6453917050691245,0,0,55.75,0.01,0,0,0,0,0.1976175115207373,0,0.99,0,0,0.0011713365092873,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-2.517580032348633,Reduces exit risk,3933.04,47196.43,0.75,35397.32,5663.57
2819,1,1,3,4,3,0.64,0.9,2,101,6,0,0,0,0.3057603686635944,0,1,50.5,0.26,0,0,1,1,0.5357281105990783,0,0.5760000000000001,1,0,0.0075142038986086,Low (0-25%),0,1,Q3 - Stable / High Performer,Underutilised (Idle),average_montly_hours,-3.213672399520874,Reduces exit risk,4724.85,56698.17,0.75,42523.63,6803.78
2820,2,1,3,1,2,0.96,0.37,2,159,6,0,0,0,0.3993087557603686,0,0,79.5,-0.59,0,1,1,1,0.4357926267281106,0,0.3551999999999999,1,0,0.0004154411144554,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Comfortable / Low Performer,satisfaction_level,-2.729724407196045,Reduces exit risk,4353.56,52242.75,0.55,28733.51,6269.13
2821,2,1,1,3,2,0.92,0.54,5,141,2,0,0,0,0.5845622119815668,0,0,28.2,-0.38,0,0,0,0,0.20736866359447,0,0.4968000000000001,0,0,0.0011830673320218,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.7075613737106323,Reduces exit risk,3516.45,42197.43,0.55,23208.59,5063.69
2822,2,1,3,3,2,0.22,0.52,5,147,5,1,0,0,0.5942396313364056,0,0,29.4,0.3,0,0,1,1,0.7902718894009217,1,0.1144,0,0,0.063065581023693,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_x_evaluation,-0.835200846195221,Reduces exit risk,4149.71,49796.57,0.55,27388.11,5975.59
2823,2,1,2,3,3,0.82,0.99,5,252,3,1,0,0,0.7635944700460829,0,0,50.4,0.17,0,0,0,0,0.3010783410138249,0,0.8118,0,0,0.018472010269761,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.3135852813720703,Reduces exit risk,4101.84,49222.09,0.75,36916.57,5906.65
2824,2,1,2,3,3,0.75,0.89,3,196,3,0,0,0,0.5304147465437787,0,0,65.33333333333333,0.14,0,0,0,0,0.2591244239631336,0,0.6675,0,0,0.0044084177352488,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.8052294254302976,Reduces exit risk,3698.06,44376.75,0.75,33282.56,5325.21
2825,2,1,2,5,1,0.2,0.89,6,244,3,0,0,0,0.8221198156682028,0,0,40.66666666666666,0.69,1,0,0,0,0.5666359447004609,0,0.178,1,0,0.3975417912006378,Moderate (25-50%),0,1,Q3 - Stable / High Performer,Unhappy Star,is_project_extreme,1.4594701528549194,Increases exit risk,3944.13,47329.56,0.75,35497.17,5679.55
2826,6,1,2,3,3,0.64,0.73,3,142,3,0,0,0,0.4433179723502304,0,0,47.333333333333336,0.0899999999999999,0,0,0,0,0.2769953917050691,0,0.4672,0,0,0.0081025622785091,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.0638328790664673,Reduces exit risk,3084.12,37009.45,0.75,27757.09,4441.13
2827,8,1,3,3,3,0.62,0.9,4,155,4,0,0,0,0.5357142857142857,0,0,38.75,0.28,0,0,1,1,0.6127142857142858,1,0.558,0,0,0.085541620850563,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.947260081768036,Reduces exit risk,3103.2,37238.44,0.75,27928.83,4468.61
2828,3,1,1,3,2,0.73,0.59,3,219,2,0,0,0,0.5675115207373271,0,0,73.0,-0.14,0,0,0,0,0.2782534562211981,0,0.4306999999999999,0,0,0.0120227467268705,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.230060338973999,Reduces exit risk,3208.79,38505.48,0.55,21178.01,4620.66
2829,9,1,3,3,2,0.52,0.51,3,213,4,0,0,0,0.5578341013824885,0,0,71.0,-0.01,0,0,1,1,0.6593502304147466,1,0.2652,0,0,0.039089385420084,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.0706133842468262,Reduces exit risk,2391.67,28700.0,0.55,15785.0,3444.0
2830,10,2,2,3,2,0.63,0.67,5,263,3,0,0,0,0.7813364055299539,0,0,52.6,0.04,0,0,0,0,0.3824009216589861,0,0.4221,0,0,0.0253798253834247,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.8937118053436279,Reduces exit risk,5856.63,70279.52,0.95,66765.54,8433.54
2831,5,2,2,3,3,0.84,0.92,4,274,3,0,0,0,0.7276497695852535,0,0,68.5,0.08,0,0,0,0,0.282294930875576,0,0.7728,0,0,0.0104187754914164,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.4668108224868774,Reduces exit risk,7885.96,94631.51,1.15,108826.24,11355.78
2832,6,2,2,3,3,0.49,0.96,3,140,3,0,0,0,0.4400921658986175,0,0,46.66666666666666,0.47,0,0,0,0,0.3360276497695852,0,0.4704,0,0,0.0122644631192088,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-1.0144797563552856,Reduces exit risk,4836.08,58032.92,1.15,66737.86,6963.95
2833,6,2,1,3,3,0.54,0.78,4,176,2,0,0,0,0.5695852534562211,0,0,44.0,0.24,0,0,0,0,0.3548755760368663,0,0.4212,0,0,0.0237005967646837,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.8282140493392944,Reduces exit risk,4750.75,57008.96,1.15,65560.3,6841.08
2834,6,2,1,3,3,0.52,0.78,4,206,2,0,0,0,0.6179723502304147,0,0,51.5,0.26,0,0,0,0,0.3773917050691244,0,0.4056,0,0,0.0219289269298315,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.8908966183662415,Reduces exit risk,4221.13,50653.61,1.15,58251.65,6078.43
2835,8,2,3,3,2,0.66,0.63,6,223,6,0,0,0,0.7882488479262673,0,0,37.16666666666666,-0.03,0,0,1,1,0.6724746543778802,0,0.4158,1,0,0.040935106575489,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-1.0042399168014526,Reduces exit risk,4373.04,52476.45,0.95,49852.63,6297.17
2836,8,2,3,1,2,0.73,0.41,2,231,6,1,0,0,0.5154377880184331,0,0,115.5,-0.32,0,1,1,1,0.56263133640553,0,0.2992999999999999,1,0,0.0002979422570206,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Comfortable / Low Performer,last_evaluation,-2.5107405185699463,Reduces exit risk,4219.93,50639.15,0.95,48107.19,6076.7
2837,8,2,2,3,2,0.54,0.64,3,250,3,0,0,0,0.6175115207373272,0,0,83.33333333333333,0.0999999999999999,0,0,0,0,0.3692534562211981,0,0.3456,0,0,0.0199599247425794,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.9028398990631104,Reduces exit risk,4174.71,50096.57,0.95,47591.74,6011.59
2838,8,2,3,3,3,0.72,0.68,5,266,4,0,0,0,0.7861751152073733,0,0,53.2,-0.0399999999999999,0,0,1,1,0.647852534562212,0,0.4896,0,0,0.0336046926677227,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_x_evaluation,-0.9628339409828186,Reduces exit risk,4166.21,49994.49,0.95,47494.77,5999.34
2839,8,2,2,3,3,0.75,0.64,4,247,3,1,0,0,0.6841013824884792,0,0,61.75,-0.1099999999999999,0,0,0,0,0.3052304147465438,0,0.48,0,0,0.0028906255029141,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.9144407510757446,Reduces exit risk,4330.35,51964.2,0.95,49365.99,6235.7
2840,8,2,1,3,2,0.77,0.57,3,189,2,0,0,0,0.5191244239631336,0,0,63.0,-0.2,0,0,0,0,0.2477373271889401,0,0.4388999999999999,0,0,0.0047052986919879,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.2635557651519775,Reduces exit risk,3989.3,47871.59,0.95,45478.01,5744.59
2841,8,2,3,3,1,0.42,0.94,5,227,5,0,0,0,0.7232718894009217,0,0,45.4,0.52,0,0,1,1,0.7489815668202766,0,0.3948,0,0,0.1475279778242111,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_x_evaluation,-1.26115083694458,Reduces exit risk,4136.25,49634.97,1.15,57080.22,5956.2
2842,8,3,3,3,1,0.13,0.69,4,127,4,0,0,0,0.490552995391705,0,0,31.75,0.5599999999999999,0,0,1,1,0.7951658986175115,0,0.0897,0,0,0.0130342664197087,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,salary_rank,-1.254194974899292,Reduces exit risk,7007.33,84087.92,1.6,134540.67,10090.55
2843,8,1,3,3,3,0.73,0.88,5,204,5,0,0,0,0.6861751152073733,0,0,40.8,0.15,0,0,1,1,0.613852534562212,1,0.6424,0,0,0.9336560368537904,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.426405906677246,Increases exit risk,2940.21,35282.52,0.75,26461.89,4233.9
2844,8,2,2,3,3,0.5,0.95,5,137,3,0,0,0,0.5781105990783411,0,0,27.4,0.4499999999999999,0,0,0,0,0.3734331797235023,0,0.475,0,0,0.0247745774686336,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,satisfaction_level,-0.7755425572395325,Reduces exit risk,4217.74,50612.87,1.15,58204.8,6073.54
2845,8,2,2,3,3,0.92,0.62,4,265,3,1,0,0,0.7131336405529953,0,0,66.25,-0.3,0,0,0,0,0.2459400921658985,0,0.5704,0,0,0.0004845106741413,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,risk_score_raw,-1.4852745532989502,Reduces exit risk,3879.22,46550.69,0.95,44223.16,5586.08
2846,8,2,1,3,3,0.73,0.66,3,135,2,0,0,0,0.4320276497695852,0,0,45.0,-0.0699999999999999,0,0,0,0,0.2376082949308755,0,0.4818,0,0,0.0220857709646224,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,satisfaction_level,-0.7288219928741455,Reduces exit risk,3722.27,44667.22,0.95,42433.86,5360.07
2847,8,2,2,4,2,0.74,0.38,2,126,3,0,0,0,0.3460829493087557,0,1,63.0,-0.36,0,1,0,0,0.2078248847926267,0,0.2812,1,0,0.0008151204674504,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Underutilised (Idle),satisfaction_level,-1.7924314737319946,Reduces exit risk,3902.71,46832.47,0.95,44490.85,5619.9
2848,8,1,1,3,3,0.76,0.78,3,189,2,0,0,0,0.5191244239631336,0,0,63.0,0.02,0,0,0,0,0.2517373271889401,0,0.5928,0,0,0.0098083214834332,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.7204385995864868,Reduces exit risk,2599.92,31198.98,0.75,23399.24,3743.88
2849,8,1,3,3,3,0.53,0.92,3,207,4,1,0,0,0.5481566820276498,0,0,69.0,0.39,0,0,1,1,0.652447004608295,1,0.4876,0,0,0.00762047059834,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,Work_accident,-0.9661937355995178,Reduces exit risk,2926.16,35113.94,0.75,26335.46,4213.67
2850,8,1,2,3,3,0.65,0.72,3,134,3,0,0,0,0.4304147465437787,0,0,44.66666666666666,0.0699999999999999,0,0,0,0,0.2691244239631336,0,0.4679999999999999,0,0,0.0125747555866837,Low (0-25%),0,1,Q3 - Stable / High Performer,Standard / Balanced,risk_score_raw,-1.339696764945984,Reduces exit risk,2908.31,34899.76,0.75,26174.82,4187.97
