id_colaborador,chave_departamento,chave_faixa_salarial,chave_tempo_casa,chave_cluster_comportamental,chave_arquetipo_saida,nivel_satisfacao,ultima_avaliacao,numero_projetos,horas_mensais_medias,tempo_de_casa_anos,sofreu_acidente_trabalho,saiu_da_empresa,promovido_ultimos_5_anos,indice_intensidade_carga,flag_sobrecarregado,flag_subutilizado,horas_por_projeto,gap_avaliacao_satisfacao,flag_estrela_insatisfeita,flag_confortavel_baixo_desempenho,flag_janela_critica_carreira,flag_estagnacao_sem_promocao,score_risco_bruto,flag_baixa_barreira_saida,interacao_satisfacao_avaliacao,flag_projeto_extremo,flag_teto_horas_criticas,probabilidade_saida,faixa_de_risco,flag_risco_iminente,flag_alto_desempenho,quadrante_risco,cluster_comportamental,fator_principal_shap,valor_shap_fator_principal,direcao_fator_shap,salario_mensal_simulado_brl,salario_anual_simulado_brl,percentual_custo_reposicao_simulado,custo_reposicao_simulado_brl,custo_acao_retencao_simulado_brl
2488,9,2,1,3,3,0.82,0.68,2,285,2,0,0,0,0.6025345622119815,0,0,142.5,-0.1399999999999999,0,0,0,0,0.2527603686635944,0,0.5576,1,1,0.0281697250902652,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-1.2629367113113403,Reduz risco de saída,5008.06,66757.47,0.95,63419.6,8010.9
2489,9,2,2,3,2,0.6,0.5,3,274,3,0,0,0,0.656221198156682,0,0,91.33333333333331,-0.0999999999999999,0,0,0,0,0.3568663594470046,0,0.3,0,0,0.0139210810884833,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.1655772924423218,Reduz risco de saída,5249.19,69971.69,0.95,66473.11,8396.6
2490,9,2,2,3,2,0.76,0.5,3,156,3,1,0,0,0.4658986175115207,0,0,52.0,-0.26,0,0,0,0,0.2357695852534562,0,0.38,0,0,0.006200807634741,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9141128063201904,Reduz risco de saída,4847.75,64620.45,0.95,61389.43,7754.45
2491,9,3,1,3,2,0.69,0.64,5,265,2,1,0,0,0.7845622119815668,0,0,53.0,-0.0499999999999999,0,0,0,0,0.35936866359447,0,0.4416,0,0,0.0019461762858554,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9826719164848328,Reduz risco de saída,7997.97,106612.88,1.6,170580.61,12793.55
2492,9,1,2,3,3,1.0,0.94,4,144,3,0,0,0,0.5179723502304148,0,0,36.0,-0.06,0,0,0,0,0.1553917050691244,0,0.94,0,0,0.0003182057698722,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.778151273727417,Reduz risco de saída,3158.09,42097.37,0.75,31573.03,5051.68
2493,9,2,2,3,2,0.62,0.66,4,143,3,0,0,0,0.5163594470046082,0,0,35.75,0.04,0,0,0,0,0.3069078341013824,0,0.4092,0,0,0.0094211967661976,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.0570745468139648,Reduz risco de saída,5071.22,67599.36,0.95,64219.39,8111.92
2494,9,2,3,3,1,0.4,0.99,4,214,6,1,0,0,0.6308755760368663,0,0,53.5,0.59,0,0,1,1,0.7292626728110599,0,0.396,0,0,0.0919480249285698,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Interação satisfação × avaliação,-1.1010277271270752,Reduz risco de saída,4863.78,64834.15,1.15,74559.27,7780.1
2495,9,2,2,3,3,0.94,0.91,3,163,3,0,0,0,0.4771889400921658,0,0,54.333333333333336,-0.0299999999999999,0,0,0,0,0.1671566820276497,0,0.8553999999999999,0,0,0.0027105065528303,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-3.324892282485962,Reduz risco de saída,5165.68,68858.48,1.15,79187.25,8263.02
2496,9,2,3,3,3,0.76,0.84,4,236,4,0,0,0,0.6663594470046083,0,0,59.0,0.0799999999999999,0,0,1,1,0.5959078341013825,0,0.6384,0,0,0.3004143536090851,Moderado (25-50%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),-1.3029385805130005,Reduz risco de saída,5585.27,74451.61,1.15,85619.35,8934.19
2497,9,1,3,3,2,0.58,0.69,3,146,4,0,0,0,0.4497695852534562,0,0,48.66666666666666,0.1099999999999999,0,0,1,1,0.602930875576037,1,0.4001999999999999,0,0,0.0839930847287178,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.989005208015442,Reduz risco de saída,3328.65,44370.95,0.55,24404.02,5324.51
2498,10,1,1,3,3,0.85,0.78,4,106,2,0,0,0,0.4566820276497695,0,0,26.5,-0.0699999999999999,0,0,0,0,0.1970046082949308,0,0.663,0,0,0.0016310944920405,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas mensais médias,-2.6025965213775635,Reduz risco de saída,4894.43,65242.76,0.75,48932.07,7829.13
2499,10,1,2,4,2,0.45,0.52,2,105,3,0,0,0,0.3122119815668203,0,1,52.5,0.07,0,0,0,0,0.3136635944700461,0,0.234,1,0,0.0997573360800743,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Subutilizado (Ocioso),Horas mensais médias,-3.682847738265991,Reduz risco de saída,5545.21,73917.63,0.55,40654.7,8870.12
2500,10,1,3,3,1,0.13,0.67,3,181,4,0,0,0,0.506221198156682,0,0,60.333333333333336,0.54,0,0,1,1,0.7998663594470047,1,0.0871,0,0,0.2777142524719238,Moderado (25-50%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.1326408386230469,Reduz risco de saída,6262.71,83481.98,0.55,45915.09,10017.84
2501,5,1,3,3,2,0.24,0.5,5,174,4,0,0,0,0.6377880184331797,0,0,34.8,0.26,0,0,1,1,0.795336405529954,1,0.12,0,0,0.1285309642553329,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,0.8607502579689026,Aumenta risco de saída,10544.1,140552.9,0.55,77304.1,16866.35
2502,1,1,1,3,2,0.64,0.69,3,207,2,1,0,0,0.5481566820276498,0,0,69.0,0.0499999999999999,0,0,0,0,0.3084470046082949,0,0.4416,0,0,0.0027236805763095,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0822559595108032,Reduz risco de saída,6792.51,90544.19,0.55,49799.3,10865.3
2503,1,1,1,3,2,0.63,0.61,6,118,2,0,0,0,0.6188940092165898,0,0,19.666666666666668,-0.02,0,0,0,0,0.3336682027649769,0,0.3843,1,0,0.0052258488722145,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas mensais médias,-3.1920840740203857,Reduz risco de saída,7097.59,94610.93,0.55,52036.01,11353.31
2504,1,1,1,3,3,0.61,0.99,4,251,2,0,0,0,0.6905529953917051,0,0,62.75,0.38,0,0,0,0,0.3631658986175116,0,0.6039,0,0,0.0228457730263471,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8495600819587708,Reduz risco de saída,6887.09,91804.96,0.75,68853.72,11016.6
2505,1,1,2,4,3,0.71,0.99,2,136,3,0,0,0,0.3622119815668203,0,1,68.0,0.28,0,0,0,0,0.224663594470046,0,0.7029,1,0,0.0363599956035614,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Subutilizado (Ocioso),Nível de satisfação,-1.5498729944229126,Reduz risco de saída,7306.32,97393.22,0.75,73044.92,11687.19
2506,1,1,2,3,3,0.9,0.89,5,249,3,1,0,0,0.7587557603686637,0,0,49.8,-0.01,0,0,0,0,0.267626728110599,0,0.801,0,0,0.0080382889136672,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.9822909832000728,Reduz risco de saída,7184.45,95768.75,0.75,71826.56,11492.25
2507,7,1,3,5,1,0.17,0.76,4,171,5,0,0,0,0.5615207373271889,0,0,42.75,0.59,1,0,1,1,0.8004562211981567,1,0.1292,0,0,0.0167303886264562,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Interação satisfação × avaliação,-1.0966440439224243,Reduz risco de saída,6875.42,91649.36,0.75,68737.02,10997.92
2508,7,1,1,3,3,0.93,0.97,3,256,2,1,0,0,0.6271889400921659,0,0,85.33333333333333,0.0399999999999999,0,0,0,0,0.2161566820276497,0,0.9021,0,0,0.0006518919835798,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.2888002395629883,Reduz risco de saída,6116.99,81539.48,0.75,61154.61,9784.74
2509,7,1,2,3,3,0.83,0.89,5,141,3,1,0,0,0.5845622119815668,0,0,28.2,0.06,0,0,0,0,0.24336866359447,0,0.7387,0,0,0.0025703960563987,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.8874435424804688,Reduz risco de saída,6423.02,85618.82,0.75,64214.12,10274.26
2510,7,1,1,3,3,0.58,0.75,4,186,2,0,0,0,0.5857142857142856,0,0,46.5,0.17,0,0,0,0,0.3437142857142857,0,0.4349999999999999,0,0,0.0042720418423414,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8050812482833862,Reduz risco de saída,5877.73,78350.19,0.75,58762.64,9402.02
2511,1,1,2,3,2,0.76,0.5,3,258,3,0,0,0,0.6304147465437788,0,0,86.0,-0.26,0,0,0,0,0.2851244239631336,0,0.38,0,0,0.0103037385269999,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.1616568565368652,Reduz risco de saída,6563.13,87486.46,0.55,48117.55,10498.38
2512,2,1,1,3,3,0.5,0.78,3,228,2,0,0,0,0.5820276497695852,0,0,76.0,0.28,0,0,0,0,0.3746082949308755,0,0.39,0,0,0.0240852441638708,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8448553085327148,Reduz risco de saída,6834.28,91100.99,0.75,68325.74,10932.12
2513,2,1,3,5,1,0.22,0.81,5,205,4,0,0,0,0.6877880184331797,0,0,41.0,0.5900000000000001,1,0,1,1,0.818336405529954,1,0.1782,0,0,0.0483865551650524,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Projetos em zona extrema (H7),-1.0668821334838867,Reduz risco de saída,6498.06,86619.18,0.75,64964.38,10394.3
2514,2,1,2,3,3,0.9,0.88,4,174,3,0,0,0,0.5663594470046083,0,0,43.5,-0.02,0,0,0,0,0.2099078341013824,0,0.792,0,0,0.0019987653940916,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.6899254322052,Reduz risco de saída,6611.73,88134.3,0.75,66100.73,10576.12
2515,2,1,3,3,2,0.7,0.63,3,155,4,1,0,0,0.4642857142857143,0,0,51.66666666666666,-0.0699999999999999,0,0,1,1,0.5592857142857144,0,0.4409999999999999,0,0,0.0247724130749702,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0213366746902466,Reduz risco de saída,6462.47,86144.78,0.55,47379.63,10337.37
2516,2,1,2,3,3,0.73,0.85,5,245,3,0,0,0,0.7523041474654377,0,0,49.0,0.12,0,0,0,0,0.3336912442396313,0,0.6204999999999999,0,0,0.04364600405097,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.7658435106277466,Reduz risco de saída,6085.18,81115.48,0.75,60836.61,9733.86
2517,6,1,2,3,3,0.84,0.87,3,271,3,0,0,0,0.6513824884792626,0,0,90.33333333333331,0.03,0,0,0,0,0.2594147465437788,0,0.7308,0,0,0.0145178856328129,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.6120179891586304,Reduz risco de saída,5163.78,68833.25,0.75,51624.94,8259.99
2518,6,2,3,3,2,0.55,0.63,5,184,4,0,0,0,0.6539170506912442,0,0,36.8,0.0799999999999999,0,0,1,1,0.6761751152073733,0,0.3465,0,0,0.0455987155437469,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9502164125442504,Reduz risco de saída,8383.41,111750.92,0.95,106163.37,13410.11
2519,8,2,1,3,3,0.63,0.98,4,175,2,0,0,0,0.5679723502304148,0,0,43.75,0.35,0,0,0,0,0.3183917050691244,0,0.6174,0,0,0.0106195546686649,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9472602605819702,Reduz risco de saída,6637.19,88473.68,1.15,101744.73,10616.84
2520,3,2,2,3,3,0.51,0.92,3,224,3,0,0,0,0.5755760368663594,0,0,74.66666666666667,0.41,0,0,0,0,0.3686728110599078,0,0.4692,0,0,0.0119132092222571,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0780812501907349,Reduz risco de saída,6431.21,85728.05,1.15,98587.26,10287.37
2521,9,2,2,3,3,0.81,0.76,4,177,3,0,0,0,0.5711981566820277,0,0,44.25,-0.05,0,0,0,0,0.2473594470046082,0,0.6156,0,0,0.0033236360177397,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-2.02266001701355,Reduz risco de saída,4785.78,63794.51,1.15,73363.69,7655.34
2522,10,2,2,3,3,0.8,0.96,4,268,3,0,0,0,0.7179723502304147,0,0,67.0,0.1599999999999999,0,0,0,0,0.2953917050691244,0,0.768,0,0,0.0093493731692433,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.7526003122329712,Reduz risco de saída,9333.7,124418.2,1.15,143080.93,14930.18
2523,5,2,2,3,3,0.99,0.97,4,208,3,0,0,0,0.6211981566820277,0,0,52.0,-0.02,0,0,0,0,0.1903594470046083,0,0.9603,0,0,0.0002724064397625,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.6525349617004395,Reduz risco de saída,14566.71,194174.28,1.15,223300.42,23300.91
2524,6,2,1,3,3,0.9,0.87,5,219,2,0,0,0,0.71036866359447,0,0,43.8,-0.03,0,0,0,0,0.253110599078341,0,0.783,0,0,0.0070845377631485,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.8440675735473635,Reduz risco de saída,6653.39,88689.72,1.15,101993.18,10642.77
2525,6,2,3,3,2,0.65,0.67,5,128,5,0,0,0,0.563594470046083,0,0,25.6,0.02,0,0,1,1,0.6090783410138249,0,0.4355,0,0,0.093182660639286,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9651402235031128,Reduz risco de saída,8739.4,116496.19,0.95,110671.38,13979.54
2526,6,2,2,3,3,0.75,0.75,3,273,3,0,0,0,0.6546082949308756,0,0,91.0,0.0,0,0,0,0,0.2963824884792627,0,0.5625,0,0,0.0169428940862417,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.1301954984664917,Reduz risco de saída,7899.51,105300.5,1.15,121095.58,12636.06
2527,8,2,3,3,2,0.62,0.49,4,218,4,0,0,0,0.6373271889400922,0,0,54.5,-0.13,0,0,1,1,0.6431981566820277,0,0.3038,0,0,0.0365672074258327,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0556211471557615,Reduz risco de saída,6618.48,88224.34,0.95,83813.12,10586.92
2528,8,2,2,3,2,0.61,0.63,5,230,3,0,0,0,0.728110599078341,0,0,46.0,0.02,0,0,0,0,0.3744331797235023,0,0.3843,0,0,0.0183101203292608,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.8994577527046204,Reduz risco de saída,6389.17,85167.66,0.95,80909.28,10220.12
2529,8,2,3,3,2,0.24,0.6,4,195,5,0,0,0,0.6002304147465438,0,0,48.75,0.36,0,0,1,1,0.7840691244239633,0,0.144,0,0,0.0232440512627363,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.0687158107757568,Reduz risco de saída,7196.87,95934.3,0.95,91137.58,11512.12
2530,8,3,2,3,2,0.71,0.63,3,254,3,1,0,0,0.623963133640553,0,0,84.66666666666667,-0.0799999999999999,0,0,0,0,0.3031889400921659,0,0.4473,0,0,0.0005543699953705,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,-1.1610504388809204,Reduz risco de saída,10115.67,134841.9,1.6,215747.04,16181.03
2531,8,1,1,3,3,0.49,0.8,2,275,2,0,0,0,0.586405529953917,0,0,137.5,0.31,0,0,0,0,0.3799216589861751,0,0.392,1,0,0.1832567751407623,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),1.064841866493225,Aumenta risco de saída,4668.7,62233.71,0.75,46675.28,7468.05
2532,8,2,1,3,2,0.44,0.66,3,162,2,0,0,0,0.4755760368663594,0,0,54.0,0.22,0,0,0,0,0.3666728110599078,0,0.2904,0,0,0.0495437234640121,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.1559895277023315,Reduz risco de saída,6632.16,88406.66,0.95,83986.33,10608.8
2533,8,2,2,3,3,0.75,0.87,4,193,3,0,0,0,0.5970046082949308,0,0,48.25,0.12,0,0,0,0,0.2791013824884792,0,0.6525,0,0,0.0073357224464416,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.4585951566696167,Reduz risco de saída,6630.74,88387.72,1.15,101645.88,10606.53
2534,8,2,3,3,3,0.74,0.84,3,239,4,0,0,0,0.5997695852534562,0,0,79.66666666666667,0.0999999999999999,0,0,1,1,0.583930875576037,0,0.6215999999999999,0,0,0.0607314594089984,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),-1.0066921710968018,Reduz risco de saída,6704.43,89370.04,1.15,102775.55,10724.4
2535,8,2,2,3,3,0.62,0.87,5,149,3,0,0,0,0.5974654377880184,0,0,29.8,0.25,0,0,0,0,0.3312396313364055,0,0.5394,0,0,0.0244941990822553,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.7818031311035156,Reduz risco de saída,6466.2,86194.41,1.15,99123.57,10343.33
2536,8,1,2,3,2,0.51,0.58,3,155,3,0,0,0,0.4642857142857143,0,0,51.66666666666666,0.0699999999999999,0,0,0,0,0.3352857142857143,0,0.2958,0,0,0.0524068735539913,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.8630288243293762,Reduz risco de saída,4722.45,62950.29,0.55,34622.66,7554.03
2537,8,1,1,3,2,0.61,0.59,5,271,2,0,0,0,0.7942396313364055,0,0,54.2,-0.02,0,0,0,0,0.3942718894009216,0,0.3599,0,0,0.0193909984081983,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.7776008248329163,Reduz risco de saída,4141.0,55199.51,0.55,30359.73,6623.94
2538,8,1,2,3,2,0.56,0.49,5,163,3,0,0,0,0.6200460829493087,0,0,32.6,-0.07,0,0,0,0,0.3620138248847926,0,0.2744,0,0,0.0350282080471515,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.746882438659668,Reduz risco de saída,4011.23,53469.65,0.55,29408.31,6416.36
2539,8,1,2,3,3,0.79,0.76,3,160,3,0,0,0,0.4723502304147465,0,0,53.333333333333336,-0.03,0,0,0,0,0.2257050691244239,0,0.6004,0,0,0.0224440451711416,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.161213517189026,Reduz risco de saída,4607.49,61417.79,0.75,46063.34,7370.13
2540,8,1,3,2,3,0.68,0.75,6,274,5,0,0,0,0.8705069124423963,1,0,45.66666666666666,0.0699999999999999,0,0,1,1,0.6891520737327189,1,0.51,1,0,0.2342894524335861,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,-1.560932993888855,Reduz risco de saída,4769.49,63577.29,0.75,47682.97,7629.27
2541,8,1,2,3,3,0.9,0.84,2,199,3,0,0,0,0.4638248847926267,0,0,99.5,-0.06,0,0,0,0,0.179147465437788,0,0.756,1,0,0.0768450647592544,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-1.0066654682159424,Reduz risco de saída,4571.71,60940.84,0.75,45705.63,7312.9
2542,8,1,2,3,3,0.83,0.93,5,241,3,0,0,0,0.745852534562212,0,0,48.2,0.1,0,0,0,0,0.2917557603686636,0,0.7719,0,0,0.018737306818366,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,-1.8933924436569207,Reduz risco de saída,4552.37,60683.13,0.75,45512.35,7281.98
2543,8,1,2,3,3,0.94,0.82,3,187,3,0,0,0,0.5158986175115208,0,0,62.333333333333336,-0.12,0,0,0,0,0.1787695852534562,0,0.7707999999999999,0,0,0.0004451551649253,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.566224336624145,Reduz risco de saída,4358.2,58094.83,0.75,43571.12,6971.38
2544,8,1,2,3,2,0.21,0.65,5,223,3,1,0,0,0.7168202764976959,0,0,44.6,0.44,0,0,0,0,0.5310460829493088,0,0.1365,0,0,0.0168060418218374,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-1.251855731010437,Reduz risco de saída,4653.62,62032.79,0.55,34118.03,7443.93
2545,8,1,1,3,3,0.58,0.87,3,268,2,0,0,0,0.6465437788018433,0,0,89.33333333333333,0.29,0,0,0,0,0.361963133640553,0,0.5045999999999999,0,0,0.048452116549015,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8456620573997498,Reduz risco de saída,4355.84,58063.3,0.75,43547.48,6967.6
2546,3,1,2,3,2,0.52,0.38,6,169,3,0,0,0,0.7011520737327188,0,0,28.166666666666668,-0.14,0,0,0,0,0.4023456221198156,0,0.1976,1,0,0.0068648308515548,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Última avaliação,-2.890342950820923,Reduz risco de saída,4731.25,63067.61,0.55,34687.19,7568.11
2547,3,1,3,3,1,0.18,0.67,5,285,5,0,0,0,0.8168202764976958,0,0,57.0,0.49,0,0,1,1,0.8730460829493089,1,0.1206,0,1,0.0084949536249041,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Interação satisfação × avaliação,-1.1041518449783323,Reduz risco de saída,4945.84,65928.06,0.55,36260.43,7911.37
2548,3,1,2,3,3,0.94,0.91,5,254,3,0,0,0,0.7668202764976959,0,0,50.8,-0.0299999999999999,0,0,0,0,0.2540460829493087,0,0.8553999999999999,0,0,0.0007126106647774,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-2.99104118347168,Reduz risco de saída,5464.57,72842.78,0.75,54632.08,8741.13
2549,4,1,3,3,2,0.69,0.5,3,208,4,0,0,0,0.5497695852534562,0,0,69.33333333333333,-0.1899999999999999,0,0,1,1,0.588930875576037,1,0.345,0,0,0.0421634502708911,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.1105448007583618,Reduz risco de saída,3787.84,50491.94,0.55,27770.57,6059.03
2550,4,1,2,3,3,0.65,0.83,4,218,3,0,0,0,0.6373271889400922,0,0,54.5,0.1799999999999999,0,0,0,0,0.3311981566820277,0,0.5395,0,0,0.0454285815358161,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.8879212141036987,Reduz risco de saída,4281.63,57074.16,0.75,42805.62,6848.9
2551,4,1,2,3,2,0.46,0.62,2,187,3,0,0,0,0.4444700460829493,0,0,93.5,0.1599999999999999,0,0,0,0,0.3493410138248848,0,0.2852,1,0,0.2050142437219619,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Horas por projeto,-1.5322654247283936,Reduz risco de saída,3738.17,49829.87,0.55,27406.43,5979.58
2552,4,1,2,3,2,0.72,0.62,4,256,3,0,0,0,0.6986175115207374,0,0,64.0,-0.0999999999999999,0,0,0,0,0.3215852534562212,0,0.4463999999999999,0,0,0.0325368158519268,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-0.9223302602767944,Reduz risco de saída,4129.98,55052.64,0.55,30278.95,6606.32
2553,10,1,2,2,2,0.3,0.37,6,278,3,0,0,0,0.876958525345622,1,0,46.333333333333336,0.07,0,0,0,0,0.5430875576036865,0,0.111,1,0,0.0122035797685384,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Sobrecarregado (Burnout),Última avaliação,-3.505464792251587,Reduz risco de saída,5584.58,74442.47,0.55,40943.36,8933.1
2554,10,1,1,3,2,0.51,0.51,4,204,2,0,0,0,0.6147465437788018,0,0,51.0,0.0,0,0,0,0,0.3804239631336406,0,0.2601,0,0,0.0076984954066574,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Nível de satisfação,-1.0441190004348757,Reduz risco de saída,4930.79,65727.39,0.55,36150.06,7887.29
2555,10,1,1,3,2,0.43,0.75,3,108,2,0,0,0,0.3884792626728111,0,0,36.0,0.32,0,0,0,0,0.3445437788018433,0,0.3225,0,0,0.002434583613649,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Horas mensais médias,-3.010444402694702,Reduz risco de saída,5767.39,76879.35,0.75,57659.51,9225.52
2556,10,1,1,3,3,0.56,0.94,3,226,2,0,0,0,0.5788018433179724,0,0,75.33333333333333,0.3799999999999999,0,0,0,0,0.3496405529953916,0,0.5264,0,0,0.0065902615897357,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.9993351101875304,Reduz risco de saída,5507.33,73412.71,0.75,55059.53,8809.53
2557,10,2,2,3,3,0.63,0.91,4,246,3,0,0,0,0.6824884792626729,0,0,61.5,0.28,0,0,0,0,0.3527465437788019,0,0.5733,0,0,0.0219696667045354,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Padrão / Equilibrado,Nível de satisfação,-0.9405337572097778,Reduz risco de saída,7369.97,98241.69,1.15,112977.94,11789.0
